file_path,text,labels,,,,,
,Thank you to PUC Chairwoman Gladys Brown Dutrieuille for joining us this week to celebrate #BlackHistoryMonth. Her… https://t.co/6Wuoj1fpD5,Pure_Public_Relat,,,,,
,These three ?? https://t.co/NXxveLQ39O,Pure_Public_Relat,,,,,
,"Reopening will be a journey, data can help.

See how @Tableau is being used to track the downward trajectory of doc… https://t.co/eLB2gF1VwZ",Pure_Public_Relat,,,,,
,Feeling the Monday stress? ?? Channel your inner graphene. ??@UofT research shows this material is resistant to more… https://t.co/GWwEVUem9G,Pure_Public_Relat,,,,,
,"""We have the ability to create solutions for each customers’ unique needs—this makes my job very rewarding."" - Dani… https://t.co/RJyxGTVn6z",Pure_Public_Relat,,,,,
,"Ford has always been a family business. And when times get tough, we’re here to help support our family — just as w… https://t.co/WetyiG5UFZ",Pure_Public_Relat,,,,,
,We’re helping #SmallBusinesses implement tech innovations so they can find success while working in today's complex… https://t.co/U1ad8m7aQ9,Brand_Public_Relat,,,,,
,"#TFW you have plans but the TV is calling your name. Never fear, we’ve got the perfect excuse all lined up. #Binging https://t.co/OOT5LKlmi6",Pure_Public_Relat,,,,,
,"You must be the change you want to see in the world, and on the first Monday of 2020 there’s no time like the prese… https://t.co/2tFoYqipRq",Pure_Public_Relat,,,,,
,"As part of a larger segment on @NPR; FIS’ Rich Hill along with @uofcincy leaders David Adams and @uc_hazem , discus… https://t.co/99yeybnR3Q",Pure_Public_Relat,,,,,
,A big thank you to our UPSers in Dubai who are working hard to keep their community safe. We are essential in all p… https://t.co/WqSzqfNuKA,Employee_Public_Relat,,,,,
,#Preventive is a commitment to make a difference in patients’ lives to prevent disease and improve oral health with… https://t.co/Cqix5yd0ho,Pure_Public_Relat,,,,,
,Even the ?? is jealous of this shine. ?? #PerfectDayatCocoCay https://t.co/TfwYBkSBTo,Pure_Public_Relat,,,,,
,"The effects of COVID-19 will be far-reaching — it is clear that our emotional well being, routine health care, and… https://t.co/Y5Ke5xm2mq",Brand_Public_Relat,,,,,
,"When the sun goes down, we glow up. #CruiseNorwegian
??: Mehru https://t.co/KTc7oBCixh",Pure_Public_Relat,,,,,
,"Key takeaways from our new #StartupOutlook report:

- 67% of #startups are optimistic about 2020 biz conditions
- 7… https://t.co/5cXzpbLOMn",Pure_Public_Relat,,,,,
,"Access to food banks has become a lifeline for many during the COVID-19 crisis, and the @Prologis Foundation is pro… https://t.co/qkBDijJWox",Brand_Public_Relat,,,,,
,"To learn more about the @SBAM #PaycheckProtectionProgram for #smallbusinesses and to see if you qualify, please vis… https://t.co/Gk3iYiBMcv",Pure_Public_Relat,,,,,
,Our experienced management team leads with an average tenure of 26 years at Hormel Foods $HRL https://t.co/njdt9u4bAE,Pure_Public_Relat,,,,,
,How about these ideas to build virtual workplaces for your employees —?that’s WFAnywhere! #WFH… https://t.co/sqxmcKCFnO,Pure_Public_Relat,,,,,
,Post Instagram stalking until 2am as if Monday morning doesn’t exist. https://t.co/X3fFMVGYi0,Pure_Public_Relat,,,,,
,"Chinese and emerging markets stocks have trailed developed markets for some time, but today, we may be seeing a shi… https://t.co/A8r9rwkpGZ",Pure_Public_Relat,,,,,
,. @barronsonline features our President and CEO Jenny Johnson as one of their 100 Most Influential Women in Finance… https://t.co/y98FWFtK0A,Pure_Public_Relat,,,,,
,"Congratulations to #IngallsShipbuilding manager of Ingalls Shipbuilder Academy, Victoria Hunt! Victoria recently re… https://t.co/XGAhLvMvVR",Employee_Public_Relat,,,,,
,"These days, we all can enjoy a good old coloring session. And what better way than with custom coloring sheets that… https://t.co/SkyFHabFjO",Pure_Public_Relat,,,,,
,"Empower your associates to exceed customer expectations while boosting efficiency, productivity and profitability.… https://t.co/8aHAkkAaup",Pure_Public_Relat,,,,,
,"During this time when buildings are at varying degrees of occupancy, NFPA is providing guidance for those responsib… https://t.co/fbDEiTt98X",Brand_Public_Relat,,,,,
,"Candace Rhea, an Executive Underwriter at The Hartford was recognized as a D&amp;I Champion by APCIA for her leadership… https://t.co/X1MXdJhyu4",Pure_Public_Relat,,,,,
,It's getting hot in here… but we have a solution for that. ?? Welcome the first day of summer to the Northern Hemisp… https://t.co/DQIu3liULc,Pure_Public_Relat,,,,,
,"here are some shows you maybe didn’t know are on Netflix:

Skins 
Being Mary Jane 
The West Wing 
Shameless
Once Up… https://t.co/DVZuo1i5v5",Pure_Public_Relat,,,,,
,Our final day of International Women's Week was full of activities! A barre class with a certified Barre3 instructo… https://t.co/eObH8uhg02,Pure_Public_Relat,,,,,
,New Colgate Charcoal Clean is made with Korean bamboo charcoal and natural mint oils.  With a unique gel formula an… https://t.co/76mnU5zpTe,Pure_Public_Relat,,,,,
,"Congratulations to @MTV Documentary Films’ St. Louis Superman on its #OscarNoms. If the short film wins, it would m… https://t.co/tOhiAQdGPC",Pure_Public_Relat,,,,,
,Keep that non-stop clean feeling going from morning to night with Listerine. https://t.co/2rK2qdHpZB https://t.co/kgpiWH1EqP,Pure_Public_Relat,,,,,
,Our Phosphates Business’ cogeneration process produces an average of 1.5 million megawatt hours (MWh) every year wi… https://t.co/unt6kDTsxK,Pure_Public_Relat,,,,,
,"In reaction to #COVID19, governments are shifting spending to more urgent priorities and turning to IT to contribut… https://t.co/bQH41VZStm",Pure_Public_Relat,,,,,
,"The AmerisourceBergen Foundation and George Rafferty, SVP, Corporate Partnerships, participated in the 2020… https://t.co/Zou0T381O9",Pure_Public_Relat,,,,,
,"When it comes to exercising, don't just talk the talk — walk the walk. ?? @MSN reveals the perks of walking… https://t.co/M8xoonKxfe",Pure_Public_Relat,,,,,
,Are you ready for the #SFTR deadline in April 2020? Our experienced consulting services team can help you meet the… https://t.co/EFdsyNhLTy,Pure_Public_Relat,,,,,
,"Get together, but make it virtual. ?????? Which of these top ""how to..."" questions have you searched recently?",Pure_Public_Relat,,,,,
,Engineering matters in every community! Check out 10 ways Caterpillar people have developed innovations that change… https://t.co/dmt4eqEfD1,Pure_Public_Relat,,,,,
,"We are incredibly proud of how our #NasdaqFam is making a difference.

When @Nasdaq’s Walter Lafky saw the challeng… https://t.co/akvp4wXLqR",Pure_Public_Relat,,,,,
,"We love having customers like @criteo who align with our shared, long-term sustainability goals. Learn more about h… https://t.co/eY6pb8VVZK",Pure_Public_Relat,,,,,
,Versatile and easy for you to operate in the field - that's what the Coiled Microextraction (CME) sampling device c… https://t.co/4srYMQ7Tmo,Pure_Public_Relat,,,,,
,Life's better on your balcony. #CruiseNorwegian https://t.co/qlFVmmvHC7,Pure_Public_Relat,,,,,
,"Earnings dates for every company in the #FANGplus index:

Company     Date
  $NFLX        4/21
 $GOOGL     4/28… https://t.co/bjVXFzsDJ4",Pure_Public_Relat,,,,,
,"Beat the heat this summer with fruity &amp; flavorful $1 freezer pops!

https://t.co/b5mx5b9EDW https://t.co/ZMk8h5Ltr7",Pure_Public_Relat,,,,,
,#L3Harris has supported South Florida law enforcement and public safety officers for over 50 years with essential e… https://t.co/EESRso6Deu,Pure_Public_Relat,,,,,
,"Engineered for accelerated security, the #Fortinet SPU removes performance bottlenecks and accelerates CPU performa… https://t.co/PnetmsZFcr",Pure_Public_Relat,,,,,
,#ECLteam members responded to a call for help by 3D printing company @Stratasys at the start of the #COVID19 pandem… https://t.co/zYHRWyfmCS,Produc_Brand_Public_Relat,,,,,
,A local pizzeria is taking the pizza and football relationship up a notch! We're proud to partner with @PapaGinos a… https://t.co/7PtfDZmoT2,Pure_Public_Relat,,,,,
,"The software-defined vehicle of the future requires a different approach to ECUs. The new feature, new box approach… https://t.co/AUOtaD9S5R",Prodct_Public_Relat,,,,,
,Smiling back at a sunny weekend in Los Angeles at Wayfarer Foundation's Carnival of Love. We shared hygiene kits an… https://t.co/a7SfLvDQbN,Pure_Public_Relat,,,,,
,"Once again, we're joining the @theNEUAC to urge Congress to protect funding for the Low Income Home Energy Assistan… https://t.co/KJOxEmWeK1",Brand_Public_Relat,,,,,
,Celebrate #LeapDay with us and make this extra day count. How will you take a creative leap? https://t.co/Q6ioBCXC55,Pure_Public_Relat,,,,,
,Thank you to our non-profit partners: @FFAfoundation K9 Partners for Patriots @UACoalition @TrevorProject… https://t.co/hatjvZQxEF,Pure_Public_Relat,,,,,
,Director @ryanstaake will be taking the #FLIRCES stage next week to talk about the use of #FLIR thermal cameras in… https://t.co/n6yPMKdwvy,Pure_Public_Relat,,,,,
,"When losses occur abroad, the ripple effects are more profound. To work through the panic of a loss, multinational… https://t.co/kw3Zqsiwma",Pure_Public_Relat,,,,,
,".@LakeshoreFC, a nonprofit grocery store serving Mason County, has quickly become the go-to source for food assista… https://t.co/l2VJqlTKwr",Pure_Public_Relat,,,,,
,.@Octagon SVP Media Rights Consulting Daniel Cohen discusses sports network cable subscription fees during the curr… https://t.co/NcY7Ueo6VO,Pure_Public_Relat,,,,,
,Slashing 40% off #insurance costs is tough. See how you can use #automation. https://t.co/aq3cpYRjoi https://t.co/jeuyUKtrhh,Pure_Public_Relat,,,,,
